ids,smiles
CHEMBL13749,CCN(CCCCCC(C)(F)F)CCC[C@H](O)c1ccc(NS(C)(=O)=O)cc1
CHEMBL13552,CC(C)N1C(S)=NC(c2cccc([N+](=O)[O-])c2)c2cc3c(cc21)OCO3
CHEMBL13617,O=C(O)c1cn2c(n1)COc1ccccc1-2
CHEMBL13575,O=Cc1cn2c(n1)COc1ccccc1-2
CHEMBL13556,CC(=O)CCOc1ccc2ccc(=O)oc2c1
CHEMBL13557,C[C@H](O)CCOc1ccc2ccc(=O)oc2c1
CHEMBL13751,O=C(NCc1ccccc1)NC1CCCC(NC(=O)NCc2ccccc2)C1
CHEMBL13435,CCN(CCCCCC(C)F)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.O=C(O)/C=C/C(=O)O
CHEMBL416710,CC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)[C@@H](NC3=NC4CC4N3)C2SC1
CHEMBL13574,C=C1[C@@H](O)CC[C@]2(C)[C@@H]1[C@H](OC(C)=O)[C@@H]1CC(=O)C(C)=C([C@@H](O)[C@@H]2O)C1(C)C
CHEMBL13714,c1ccc2c(c1)ncc1nc(-c3nn[nH]n3)cn12
CHEMBL276458,O=C(NCc1ccccc1)Nc1cccc(NC(=O)NCc2ccccc2)c1
CHEMBL13756,CCCCNC(=O)Nc1cccc(NC(=O)NCCCC)c1
CHEMBL13586,CC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)[C@@H](NC3=NC(C)C(C)N3)C2SC1
CHEMBL13677,CCN(CC/C=C/c1ccc(NS(C)(=O)=O)cc1)CCCCCC(C)F
CHEMBL273928,COC(=O)c1cn2c(n1)COc1ccccc1-2
CHEMBL275950,COC(=O)c1nnn2c1c(=O)oc1ccccc12
CHEMBL13333,CC(C)n1c(=O)nc(-c2ccc(OCc3ccccc3)cc2)c2cc3c(cc21)OCO3
CHEMBL13492,CCN(CCCCCCC(F)F)CCC[C@H](O)c1ccc(NS(C)(=O)=O)cc1
CHEMBL275973,CC/N=C(/NC#N)C1=CC(C)(C)Oc2ccc([N+](=O)[O-])cc21
CHEMBL13635,C[C@@H](O)CCOc1ccc2ccc(=O)oc2c1
CHEMBL417985,Nc1nc(N)c(CCCCc2ccc(C(=O)N[C@@H](Cc3ccccc3)C(=O)O)cc2)c(O)n1
CHEMBL533,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1
CHEMBL276460,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cnc(CN)cc1c2C
CHEMBL13425,CN1C[C@@H](C(=O)c2ccc(F)cc2)[C@H](c2ccc(F)cc2)C1
CHEMBL268290,CCc1c2c(nc3cnc(C(=O)NCCN(C)C)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
CHEMBL13511,COc1ccc(C(=O)[C@@H]2CN(C)C[C@H]2c2ccc(Cl)cc2)cc1
CHEMBL13679,C#CCN(Cc1ccc2nc(N)nc(O)c2c1)c1ccc(CCCC(=O)O)cc1
CHEMBL275972,CCNCc1cc(F)cc(F)c1.Cl
CHEMBL13587,CNCc1cc(F)cc(F)c1.Cl
CHEMBL276841,CN1C[C@@H](C(=O)c2ccccc2)[C@H](c2ccccc2)C1
CHEMBL417078,Cl.NCc1cccc(Cl)c1
CHEMBL13540,CCNCc1ccc(OC)cc1.Cl
CHEMBL13542,CNCc1ccc(OC)cc1.Cl
CHEMBL13707,CCOC(=O)c1cc2c(CC)c3c(nc2cn1)-c1cc2c(c(=O)n1C3)COC(=O)[C@]2(O)CC
CHEMBL13776,CCCNCc1cccc(F)c1.Cl
CHEMBL13558,CCNCc1cccc(F)c1.Cl
CHEMBL13603,CCCCCCCCNCc1ccccc1.Cl
CHEMBL441219,CN1C[C@@H](C(=O)c2cccc(C(F)(F)F)c2)[C@H](c2ccc(Cl)cc2)C1
CHEMBL13932,Nc1nc(O)c2ncn([C@@H]3C=C[C@H](OCP(=O)(O)O)OC3)c2n1
CHEMBL13741,CCNCc1ccccc1Br.Cl
CHEMBL13752,CCCNCc1ccc(C(F)(F)F)cc1.Cl
CHEMBL275353,CCNCc1ccc(C(F)(F)F)cc1.Cl
CHEMBL13394,CC(C)NC(=O)C1=CC(C)(C)Oc2ccc([N+](=O)[O-])cc21
CHEMBL13572,CCCNCc1cccc([N+](=O)[O-])c1.Cl
CHEMBL13654,CCNCc1cccc([N+](=O)[O-])c1.Cl
CHEMBL276842,CNCc1cccc([N+](=O)[O-])c1.Cl
CHEMBL274079,CCCCNCc1ccc(Cl)c(C(F)(F)F)c1.Cl
CHEMBL13764,CCCNCc1ccc(Cl)c(C(F)(F)F)c1.Cl
CHEMBL266859,CNCc1ccc(Br)cc1.Cl
CHEMBL13702,CC1(C)C=C(C(=O)NCCO)c2cc([N+](=O)[O-])ccc2O1
CHEMBL13703,CC1(C)C=C(C(=O)NCCF)c2cc([N+](=O)[O-])ccc2O1
CHEMBL268729,CCN(CCCCCCCC(F)F)CCCC(O)c1ccc(NS(C)(=O)=O)cc1
CHEMBL274888,O=C(O)c1cn(C(CO)c2ccccc2)cn1
CHEMBL268730,CCCNCc1ccccc1.Cl
CHEMBL13590,CCNCc1ccc(Cl)c(C(F)(F)F)c1.Cl
CHEMBL13771,CCc1c2c(nc3cnc(C#CCN(C)C)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
CHEMBL13722,C#CCNC(=O)C1=CC(C)(C)Oc2ccc([N+](=O)[O-])cc21
CHEMBL13632,CN1CCc2cc(Cl)c(O)cc2C(c2cccc(Br)c2)C1
CHEMBL275538,CCc1c2c(nc3cnc(CCCN(C)C)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
CHEMBL13190,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cnc(C#CCN3CCOCC3)cc1c2C
CHEMBL268978,CCc1c2c(nc3cnc(C#CCN)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
CHEMBL13237,CCCNCc1cccc(Br)c1.Cl
CHEMBL276634,CCNCc1cccc(Br)c1.Cl
CHEMBL13179,CNCc1ccc(Cl)c(C(F)(F)F)c1.Cl
CHEMBL13180,Cl.NCc1ccc(Cl)c(C(F)(F)F)c1
CHEMBL275060,CN1C[C@@H](C(=O)c2ccccn2)[C@H](c2ccccc2)C1
CHEMBL13455,CNCc1cccc(F)c1.Cl
CHEMBL275063,Cl.NCc1cccc(F)c1
CHEMBL13314,CCCCNCc1ccc(Cl)c(Cl)c1.Cl
CHEMBL13369,CCCNCc1ccc(Cl)c(Cl)c1.Cl
CHEMBL274080,Cl.NCc1ccc(Cl)c(Cl)c1
CHEMBL13634,CCCCNCc1c(Cl)cccc1Cl.Cl
CHEMBL269445,CN1C[C@@H](C(=O)c2ccccc2Cl)[C@H](c2ccc(Cl)cc2)C1
CHEMBL441410,CCNCc1cccc(Cl)c1.Cl
CHEMBL275590,CNCc1cccc(Br)c1.Cl
CHEMBL13658,Cl.NCc1cccc(Br)c1
CHEMBL13928,CNC(=O)C1=CC(C)(C)Oc2ccc([N+](=O)[O-])cc21
CHEMBL13872,CCNC(=O)C1=CC(C)(C)Oc2ccc([N+](=O)[O-])cc21
CHEMBL13873,CCCNC(=O)C1=CC(C)(C)Oc2ccc([N+](=O)[O-])cc21
CHEMBL13964,CCCNCc1cccc(C(F)(F)F)c1.Cl
CHEMBL13719,CCNCc1cccc(C(F)(F)F)c1.Cl
CHEMBL13547,CCNCc1ccc(Cl)cc1Cl.Cl
CHEMBL13821,CNCc1ccc(Cl)cc1Cl.Cl
CHEMBL13822,Cl.NCc1ccc(Cl)cc1Cl
CHEMBL13945,CC1(C)C=C(C(=O)NCC2CC2)c2cc([N+](=O)[O-])ccc2O1
CHEMBL14186,Cl.NCc1ccccc1
CHEMBL273379,CCCCCNCc1ccccc1.Cl
CHEMBL13935,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cnc(Br)cc1c2C
CHEMBL269626,CCCNCc1c(Cl)cccc1Cl.Cl
CHEMBL13995,CCNCc1c(Cl)cccc1Cl.Cl
CHEMBL14009,CCCCNCc1cc(Cl)cc([N+](=O)[O-])c1.Cl
CHEMBL13936,CNCc1ccc(Cl)cc1.Cl
CHEMBL13837,CCN(CCCCCCCF)CCCCc1ccc(NS(C)(=O)=O)cc1
CHEMBL268757,CCN(CCCCCC(C)F)CCCCc1ccc(NS(C)(=O)=O)cc1
CHEMBL13838,CCCCCCCNCc1ccccc1.Cl
CHEMBL275942,CCNCc1cc(F)cc(Cl)c1.Cl
CHEMBL13401,CCNCc1ccc(Cl)c(Cl)c1.Cl
CHEMBL13451,CNCc1ccc(Cl)c(Cl)c1.Cl
CHEMBL13116,CCCCNCc1cccc(Cl)c1.Cl
CHEMBL13356,CCCCNCc1ccccc1Cl.Cl
CHEMBL429948,CCCCNCc1ccc(Cl)cc1Cl.Cl
CHEMBL13439,CCCNCc1ccc(Cl)cc1Cl.Cl
CHEMBL13496,CCCNCc1cc(Cl)cc([N+](=O)[O-])c1.Cl
CHEMBL13884,CNCc1cccc(Cl)c1.Cl
CHEMBL14200,CNCc1ccccc1Cl.Cl
CHEMBL275314,C#CCN(Cc1ccc2nc(N)nc(O)c2c1)c1ccc(C(=O)NC(CC(=O)O)C(=O)O)cc1
CHEMBL14007,CCCNCc1cccc(C#N)c1.Cl
CHEMBL13905,C#CCN(Cc1ccc2nc(N)nc(O)c2c1)c1ccc(C(=O)O)cc1
CHEMBL13738,CNCc1cccc(C(F)(F)F)c1.Cl
CHEMBL13475,Cl.NCc1cccc(C(F)(F)F)c1
CHEMBL13818,Cl.NCc1cc(F)cc(F)c1
CHEMBL268034,CCCCNCc1ccc(C(F)(F)F)cc1.Cl
CHEMBL14106,NC(=O)c1cn(C(CO)c2ccccc2)cn1
CHEMBL274814,OCc1cn(C(CO)c2ccccc2)cn1
CHEMBL273213,CCNCc1cccc(C#N)c1.Cl
CHEMBL13991,CNCc1cccc(C#N)c1.Cl
CHEMBL13799,CNCc1ccc(C(F)(F)F)cc1.Cl
CHEMBL266156,CCCNCc1cccc(I)c1.Cl
CHEMBL14011,CCNCc1cccc(I)c1.Cl
CHEMBL14004,CNCc1c(Cl)cccc1Cl.Cl
CHEMBL273214,Cl.NCc1c(Cl)cccc1Cl
CHEMBL14005,CCCCNCc1ccc(Br)cc1.Cl
CHEMBL13831,CCCCNCc1cccc(Br)c1.Cl
CHEMBL269316,CC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)[C@@H](NC3=NCC(C)N3)C2SC1
CHEMBL13438,CNCc1cc(F)cc(Cl)c1.Cl
CHEMBL13500,Cl.NCc1cc(F)cc(Cl)c1
CHEMBL13446,CC(C)NCc1cccc(Cl)c1.Cl
CHEMBL276011,CCCNCc1cccc(Cl)c1.Cl
CHEMBL428112,O=C(c1cccs1)[C@@H]1CN(c2ccccc2)C[C@H]1c1ccccc1
CHEMBL276435,O=C(c1ccccn1)[C@@H]1CN(c2ccccc2)C[C@H]1c1ccccc1
CHEMBL441344,CCN(CCCCCC(C)(C)F)CCC[C@@H](O)c1ccc(NS(C)(=O)=O)cc1
CHEMBL275540,CCCCCNCc1cc(F)cc(F)c1.Cl
CHEMBL275541,CN1C[C@@H](C(=O)c2cccs2)[C@H](c2ccc(Cl)cc2)C1
CHEMBL275122,CCCCNCc1cc(F)cc(F)c1.Cl
CHEMBL274812,CCCNCc1cc(F)cc(F)c1.Cl
CHEMBL13762,Nc1nc(O)c2ncn([C@H]3C=C[C@@H](OCP(=O)(O)O)OC3)c2n1
CHEMBL13763,CCCCCNCc1cc(Cl)cc(Cl)c1.Cl
CHEMBL427655,CCCCNCc1cc(Cl)cc(Cl)c1.Cl
CHEMBL13397,CCN(CCCCCCC(F)F)CCCC(O)c1ccc(NS(C)(=O)=O)cc1
CHEMBL443473,C#CCN(Cc1ccc2nc(N)nc(O)c2c1)c1ccc(C(=O)NCC(=O)O)cc1
CHEMBL274627,C#CCN(Cc1ccc2nc(N)nc(O)c2c1)c1ccc(C(=O)NC(C)C(=O)O)cc1
CHEMBL266855,Nc1nc(O)c2ncn([C@H]3C=C[C@@H](OCP(=O)(O)O)CO3)c2n1
CHEMBL13437,CNCc1cccc(I)c1.Cl
CHEMBL13706,Cl.NCc1cccc(I)c1
CHEMBL13711,CCCCCNCc1cccc(Cl)c1.Cl
CHEMBL266857,CCCCNCc1ccc(Cl)cc1.Cl
CHEMBL13717,CCCCCCNCc1ccccc1.Cl
CHEMBL13718,CCCCNCc1ccccc1.Cl
CHEMBL13978,Cl.NCc1cccc([N+](=O)[O-])c1
CHEMBL13814,CCCNCc1ccc(OC)cc1.Cl
CHEMBL13875,Cl.N#Cc1cccc(CN)c1
CHEMBL13889,CCCCNCc1cccc(I)c1.Cl
CHEMBL13801,CC1(C)C=C(C(=O)NCCC#N)c2cc([N+](=O)[O-])ccc2O1
CHEMBL13874,CCCCNCc1ccccc1Br.Cl
CHEMBL103,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL276661,CC1(C)C=C(C(=O)NC2CC2)c2cc([N+](=O)[O-])ccc2O1
CHEMBL13848,CCc1c2c(nc3cnc(CN)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
CHEMBL13871,CCN(CCCCCC(F)F)CCCC(O)c1ccc(NS(C)(=O)=O)cc1
CHEMBL13825,Cl.NCc1cc(Cl)ccc1Cl
CHEMBL268999,CN1C[C@@H](C(=O)c2ccc(Cl)cc2)[C@H](c2ccccc2)C1
CHEMBL274599,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC2(CCc3ccccc32)CC1
CHEMBL13976,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN(C)C
CHEMBL14213,COc1ccccc1N1CCN(CCn2c(=O)c3c(-c4ccccc4)csc3n(C)c2=O)CC1
CHEMBL13893,c1ccc(CN2CC(C3=NCCN3)Oc3ccccc32)cc1
CHEMBL274837,Oc1ccc(Cl)cc1-n1nc(-c2cccc(C(F)(F)F)c2)nc1O
CHEMBL268731,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCc1ccncc1
CHEMBL13354,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCOCC1
CHEMBL430155,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCCN1CCN(C)CC1
CHEMBL13343,c1cc2cc(C3=NCCN3)ccc2[nH]1
CHEMBL13485,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C
CHEMBL14012,CC(C)c1ccccc1OCC1=NCCN1
CHEMBL13802,NS(=O)(=O)c1nnc(NC(=O)CCNSC(=S)N2CCOCC2)s1
CHEMBL276869,Cn1nc(S(N)(=O)=O)s/c1=N/SC(=S)N1CCOCC1
CHEMBL418164,NS(=O)(=O)c1ccc(NSC(=S)N2CCOCC2)c(Br)c1
CHEMBL13966,NS(=O)(=O)c1ccc(NSC(=S)N2CCOCC2)c(F)c1
CHEMBL13841,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC2(CCCc3ccccc32)CC1
CHEMBL274895,NS(=O)(=O)c1nnc(NSC(=S)N2CCOCC2)s1
CHEMBL13997,O=C(O)CN1C(=O)c2cccc3cc(C(=O)CCl)cc(c23)C1=O
CHEMBL13951,CCCCNC(=O)C1=CC(C)(C)Oc2ccc([N+](=O)[O-])cc21
CHEMBL13787,CCc1c2c(nc3cnc(C#N)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
CHEMBL275014,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)O)C(C)C)cc3)o2)cc1
CHEMBL418536,c1ccc2c(C3=NCCN3)cccc2c1
CHEMBL275564,c1ccc2c(c1)Oc1ccccc1C2C1=NCCN1
CHEMBL13926,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@]2(CC(=O)c3ccccc3O2)C1
CHEMBL267802,Oc1ccc(Cl)cc1-n1nc(-c2ccccc2)nc1O
CHEMBL13927,CNC(=O)[C@@H](CC(=O)[C@H](CC(C)C)[C@H](CSc1ccccc1)C(=O)NO)Cc1ccccc1
CHEMBL13998,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cnc(C#N)cc1c2C
CHEMBL268733,CCCCCNCc1cccc(F)c1.Cl
CHEMBL13999,CCCCNCc1cccc(F)c1.Cl
CHEMBL274864,C[C@@H](CN1CCN(c2cc(F)c(F)cc2F)CC1)N1C(=O)CC2(CCCC2)CC1=O
CHEMBL13647,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1
CHEMBL13685,CC(C)NCc1cccc(F)c1.Cl
CHEMBL13961,CCCNCc1cc(Cl)cc(Cl)c1.Cl
CHEMBL13962,CCCCCNCc1cccc([N+](=O)[O-])c1.Cl
CHEMBL13629,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Br)cc32)c1C
CHEMBL275117,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C
CHEMBL13996,CNC(=O)C1=CC(C)(C)Oc2ccc(C#N)cc21
CHEMBL266862,CC1(C)C=C(C(N)=O)c2cc([N+](=O)[O-])ccc2O1
CHEMBL13963,Cl.NCc1ccc(C(F)(F)F)cc1
CHEMBL13856,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3scc(-c4cccc(C)c4)c3c2=O)CC1
CHEMBL429052,OCCCN1CCN(C2=Nc3ccccc3Cn3c2cc2ccccc23)CC1
CHEMBL268517,CCCCNCc1cccc([N+](=O)[O-])c1.Cl
CHEMBL13828,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
CHEMBL13891,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC2(CC1)Cc1ccccc1C2O
CHEMBL268998,CCOC(=O)N1CCN(C2=Nc3ccccc3Cn3c2cc2ccccc23)CC1
CHEMBL418715,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)O)C(C)C)cc3)s2)cc1
CHEMBL13622,CCCCNCc1cc(Cl)ccc1Cl.Cl
CHEMBL274785,CCNCc1cc(Cl)cc([N+](=O)[O-])c1.Cl
CHEMBL13670,c1ccc(C2=NCCCN2)cc1
CHEMBL13383,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCCC2(Cc3ccccc3C2=O)C1
CHEMBL14199,COc1ccccc1N1CCN(CCCn2c(=O)[nH]c3scc(-c4ccccc4)c3c2=O)CC1
CHEMBL13974,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)NO)C(C)C)cc3)s2)cc1
CHEMBL273460,CNCc1cc(Cl)cc([N+](=O)[O-])c1.Cl
CHEMBL13885,CCCCNCc1cc(F)cc(Cl)c1.Cl
CHEMBL14183,CCCNCc1cc(F)cc(Cl)c1.Cl
CHEMBL13853,CCNCc1cc(Cl)cc(Cl)c1.Cl
CHEMBL276711,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1
CHEMBL13735,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3sccc3c2=O)CC1
CHEMBL276840,CCCCCNCc1cccc(C(F)(F)F)c1.Cl
CHEMBL13615,CCCCNCc1cccc(C(F)(F)F)c1.Cl
CHEMBL13727,COc1ccc2c3c1OC1C(=O)[C@@H]4C[C@@H]4C4C(C2)N(C)CCC314
CHEMBL273894,CNCc1cc(Cl)cc(Cl)c1.Cl
CHEMBL274129,Cl.NCc1cc(Cl)cc(Cl)c1
CHEMBL13696,NC(=O)c1cn(C(CO)CCc2ccccc2)cn1
CHEMBL13697,COC(=O)c1cn(C(CO)c2ccccc2)cn1
CHEMBL274654,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O
CHEMBL274887,CCCSC1=NS(=O)(=O)c2ccccc2N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
CHEMBL13544,CC(C)NCc1cccc(C(F)(F)F)c1.Cl
CHEMBL275795,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC2(CC1)CC(O)c1ccccc1O2
CHEMBL13754,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3sc(C)c(-c4ccccc4)c3c2=O)CC1
CHEMBL269196,COc1ccc(CN)cc1.Cl
CHEMBL274202,CCCNCc1cc(Cl)ccc1Cl.Cl
CHEMBL13562,CCNCc1cc(Cl)ccc1Cl.Cl
CHEMBL13576,CNCc1cc(Cl)ccc1Cl.Cl
CHEMBL13642,OC1CCN(C2=Nc3ccccc3Cn3c2cc2ccccc23)CC1
CHEMBL13890,CCCCN1CCN(C2=Nc3ccccc3Cn3c2cc2ccccc23)CC1
CHEMBL266157,NS(=O)(=O)c1ccc(CNSC(=S)N2CCOCC2)cc1
CHEMBL13965,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(CCC(=O)O)C(=O)O)cc3)s2)cc1
CHEMBL418716,c1cc2c3c(c1)OC(C1=NCCN1)CN3CCCC2
CHEMBL274601,c1ccc2c(c1)Cn1c(cc3ccccc31)C(N1CCOCC1)=N2
CHEMBL13952,CNCc1ccccc1.Cl
CHEMBL14013,CCNCc1ccccc1.Cl
CHEMBL13499,CN1C[C@@H](C(=O)c2ccc(Cl)cc2)[C@H](c2ccccc2F)C1
CHEMBL427806,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCCC2(Cc3ccccc3C2)C1
CHEMBL13608,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1
CHEMBL13609,c1ccc2c(c1)Cn1c(cc3ccccc31)C(N1CCCCC1)=N2
CHEMBL534,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
CHEMBL13852,c1ccc(C2CC2)c(OCC2=NCCN2)c1
CHEMBL14197,Cc1ccc([C@@H]2CN(C)C[C@H]2C(=O)c2ccccc2F)cc1
CHEMBL268231,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC2(CC1)CC(=O)c1ccccc1O2
CHEMBL268232,CSc1cnc(=O)n(C2CC(O)C(O)O2)c1
CHEMBL267293,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCn1cncn1
CHEMBL13925,c1ccc(Cc2ccccc2OCC2=NCCN2)cc1
CHEMBL14107,C=CCc1ccccc1OCC1=NCCN1
CHEMBL273934,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)N(C(N)=O)C(=O)N1
CHEMBL13946,CCCCCNCc1cccc(C#N)c1.Cl
CHEMBL274815,CCCCNCc1cccc(C#N)c1.Cl
CHEMBL13934,CC(C)NCc1cccc(C#N)c1.Cl
CHEMBL13929,NS(=O)(=O)c1ccc(NSC(=S)N2CCOCC2)cc1
CHEMBL13930,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC2(CCc3ccccc3O2)CC1
CHEMBL13987,Cc1ccc2c(c1)N(C)CC(C1=NCCN1)O2
CHEMBL14003,CC(C)NCc1cccc([N+](=O)[O-])c1.Cl
CHEMBL13826,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)NO)C(C)C)cc3)o2)cc1
CHEMBL273706,c1ccc2c(c1)Cn1c(cc3ccccc31)C(N1CCNCC1)=N2
CHEMBL13917,CCCc1ccccc1OCC1=NCCN1
CHEMBL13887,CCc1ccccc1OCC1=NCCN1
CHEMBL13982,NS(=O)(=O)c1ccccc1NSC(=S)N1CCOCC1
CHEMBL266387,CCN(C)C(=S)SNCc1ccc(S(N)(=O)=O)cc1
CHEMBL13983,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC1CCN(C)CC1
CHEMBL13896,CCCCc1ccc(C2=NCCN2)cc1
CHEMBL13809,c1ccc(-c2ccc(C3=NCCN3)cc2)cc1
CHEMBL266612,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)CCC(=O)O)C(C)C)cc3)o2)cc1
CHEMBL13903,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3sc(-c4ccccc4)cc3c2=O)CC1
CHEMBL269447,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCCC2(CCc3ccccc32)C1
CHEMBL13637,Oc1ccc(Cl)cc1-n1nc(-c2ccccc2C(F)(F)F)nc1O
CHEMBL269197,Cc1ccc(C2=NCCN2)cc1
CHEMBL274548,c1ccc(C2=NCCN2)cc1
CHEMBL274340,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCCC2(CCc3ccccc3O2)C1
CHEMBL13713,C[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)NC1Cc2ccccc2C1
CHEMBL276434,CC(=O)c1cc2c3c(cccc3c1)C(=O)N(CC(=O)O)C2=O
CHEMBL418163,CCN(SC(=S)N1CCOCC1)C1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
CHEMBL13783,CCSC1=NS(=O)(=O)c2cc(C)cnc2N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
CHEMBL13858,COc1cc(=O)n2c3c(cccc13)OC(C1=NCCN1)C2
CHEMBL418347,COc1cc(Cc2cnc(N)nc2N)cc(OCCCC(=O)O)c1OC
CHEMBL13907,CC(C)(C)C(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2
CHEMBL13981,NS(=O)(=O)c1ccc(NSC(=S)N2CCOCC2)c(Cl)c1
CHEMBL266863,COc1cccc(C2=NCCN2)c1
CHEMBL13728,CC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2
CHEMBL276459,CC(C)C(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2
CHEMBL13715,Fc1cccc(C2=NCCN2)c1
CHEMBL275774,Cc1cccc(C2=NCC(C)N2)c1
CHEMBL14224,COc1cccc2c1C1CCN(CCCCN3C(=O)C4C5C=CC(C6C=CC65)C4C3=O)CC1C2
CHEMBL13904,COc1cccc2c1C1CCN(CCNC(=O)c3ccc(F)cc3)CC1C2
CHEMBL14167,CCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2
CHEMBL14198,CCN(C)C(=S)SNCCc1ccc(S(N)(=O)=O)cc1
CHEMBL14039,NS(=O)(=O)c1cccc(NSC(=S)N2CCOCC2)c1
CHEMBL13721,CCCC1(C2=NCCN2)CN(C)c2ccccc2O1
CHEMBL276487,Cc1cccc(C2=NCCN2)c1
CHEMBL274315,COc1ccc2c(c1)N(C)CC(C1=NCCN1)O2
CHEMBL13568,CC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O
CHEMBL13633,COc1ccc(C2=NCCN2)cc1
CHEMBL13541,NS(=O)(=O)c1ccc(NNSC(=S)N2CCOCC2)cc1
CHEMBL13675,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCCC2(CC(O)c3ccccc3O2)C1
